,count,q
病情,10,0.00241196333815726
助理,10,0.00241196333815726
回家,10,0.00241196333815726
服務,10,0.00241196333815726
英國及,10,0.00241196333815726
服務員,10,0.00241196333815726
胸口,10,0.00241196333815726
ek380,10,0.00241196333815726
留在,10,0.00241196333815726
日經,10,0.00241196333815726
同樣,10,0.00241196333815726
同行,10,0.00241196333815726
送到,10,0.00241196333815726
日向,10,0.00241196333815726
年初二,10,0.00241196333815726
多名,10,0.00241196333815726
合共,10,0.00241196333815726
從事,10,0.00241196333815726
燒烤,10,0.00241196333815726
在場,10,0.00241196333815726
離開,10,0.00241196333815726
科門,10,0.00241196333815726
其間,10,0.00241196333815726
觀塘永興,10,0.00241196333815726
夫婦,11,0.002653159671972986
英國倫敦,11,0.002653159671972986
德國,11,0.002653159671972986
阿聯酋,11,0.002653159671972986
用膳,11,0.002653159671972986
卡拉,11,0.002653159671972986
婚禮,11,0.002653159671972986
子女,11,0.002653159671972986
ok,11,0.002653159671972986
明泉樓,11,0.002653159671972986
翠河,11,0.002653159671972986
qr818,11,0.002653159671972986
正在,11,0.002653159671972986
日證實,11,0.002653159671972986
基督教,11,0.002653159671972986
飛機,11,0.002653159671972986
兩人,11,0.002653159671972986
郵輪,11,0.002653159671972986
診個案,11,0.002653159671972986
肚瀉,11,0.002653159671972986
輕微,11,0.002653159671972986
醫院求,11,0.002653159671972986
發冷,11,0.002653159671972986
尤德,11,0.002653159671972986
聚餐,11,0.002653159671972986
地方,11,0.002653159671972986
廣東省,11,0.002653159671972986
附近,12,0.002894356005788712
水泉,12,0.002894356005788712
記粥,12,0.002894356005788712
ka734,12,0.002894356005788712
泰港龍,12,0.002894356005788712
病人,12,0.002894356005788712
及味覺,12,0.002894356005788712
用餐,12,0.002894356005788712
蘭桂坊,12,0.002894356005788712
最近,12,0.002894356005788712
葵涌,12,0.002894356005788712
酒家,12,0.002894356005788712
深圳,12,0.002894356005788712
當地,12,0.002894356005788712
該名,12,0.002894356005788712
內科,12,0.002894356005788712
再次,12,0.002894356005788712
明愛醫院,12,0.002894356005788712
打邊,12,0.002894356005788712
中國,12,0.002894356005788712
花園,12,0.002894356005788712
多到,13,0.003135552339604438
機師,13,0.003135552339604438
日返,13,0.003135552339604438
西亞,13,0.003135552339604438
埃及,13,0.003135552339604438
商務艙,13,0.003135552339604438
負責,13,0.003135552339604438
感到,13,0.003135552339604438
房間,13,0.003135552339604438
機場,13,0.003135552339604438
獨居,13,0.003135552339604438
時間,13,0.003135552339604438
另外,13,0.003135552339604438
男子,13,0.003135552339604438
發現,13,0.003135552339604438
及兒子,13,0.003135552339604438
健身,14,0.003376748673420164
東方,14,0.003376748673420164
富豪,14,0.003376748673420164
惟根據,14,0.003376748673420164
long,14,0.003376748673420164
night,14,0.003376748673420164
過法國,14,0.003376748673420164
宗個,14,0.003376748673420164
慶回,14,0.003376748673420164
巴黎,14,0.003376748673420164
乘客,14,0.003376748673420164
以及,14,0.003376748673420164
僱主,14,0.003376748673420164
過去,14,0.003376748673420164
普通,14,0.003376748673420164
女子,14,0.003376748673420164
等候,14,0.003376748673420164
地利,14,0.003376748673420164
人員,15,0.00361794500723589
荷蘭,15,0.00361794500723589
及第,15,0.00361794500723589
有關,15,0.00361794500723589
夫人,15,0.00361794500723589
兩名,15,0.00361794500723589
旺角,16,0.003859141341051616
父母,16,0.003859141341051616
其同,16,0.003859141341051616
廣場,16,0.003859141341051616
主要,16,0.003859141341051616
日及,16,0.003859141341051616
家中,16,0.003859141341051616
妹妹,17,0.004100337674867342
並無病,17,0.004100337674867342
印尼,17,0.004100337674867342
員工,17,0.004100337674867342
新加坡,17,0.004100337674867342
旅行,17,0.004100337674867342
傭工,17,0.004100337674867342
精舍,17,0.004100337674867342
日因,17,0.004100337674867342
證實,17,0.004100337674867342
肺炎,17,0.004100337674867342
參與,17,0.004100337674867342
一間,17,0.004100337674867342
工業,17,0.004100337674867342
本身,17,0.004100337674867342
現時,17,0.004100337674867342
福慧,17,0.004100337674867342
日乘,18,0.004341534008683068
月底,18,0.004341534008683068
初步,18,0.004341534008683068
駿洋,18,0.004341534008683068
國泰,18,0.004341534008683068
大埔,18,0.004341534008683068
返回,18,0.004341534008683068
活動,19,0.004582730342498794
紀錄,19,0.004582730342498794
稻香,19,0.004582730342498794
始流,19,0.004582730342498794
為海員,19,0.004582730342498794
翌日,19,0.004582730342498794
口罩,19,0.004582730342498794
人均,19,0.004582730342498794
旅遊,19,0.004582730342498794
將軍澳,19,0.004582730342498794
當時,19,0.004582730342498794
未有,19,0.004582730342498794
日公,20,0.00482392667631452
現頭,20,0.00482392667631452
及頭,20,0.00482392667631452
佛堂,20,0.00482392667631452
穩定,20,0.00482392667631452
所求,20,0.00482392667631452
沙田,20,0.00482392667631452
露台,20,0.00482392667631452
打素,21,0.005065123010130246
痕癢,21,0.005065123010130246
法國,21,0.005065123010130246
檢驗,21,0.005065123010130246
呼吸道,21,0.005065123010130246
他們,21,0.005065123010130246
尖沙咀,21,0.005065123010130246
逗留,21,0.005065123010130246
測試,21,0.005065123010130246
律敦治,21,0.005065123010130246
女患者,21,0.005065123010130246
日有,21,0.005065123010130246
其他,22,0.005306319343945972
現流,22,0.005306319343945972
一個,22,0.005306319343945972
疲倦,22,0.005306319343945972
威爾斯親,22,0.005306319343945972
王醫院,22,0.005306319343945972
鼻塞,23,0.005547515677761698
探親,23,0.005547515677761698
感染,23,0.005547515677761698
日本,23,0.005547515677761698
北角,23,0.005547515677761698
並無出,24,0.005788712011577424
外傭,24,0.005788712011577424
過美國,24,0.005788712011577424
包括,24,0.005788712011577424
親友,24,0.005788712011577424
瑪嘉烈,25,0.00602990834539315
太太,25,0.00602990834539315
不適,25,0.00602990834539315
多哈,25,0.00602990834539315
平常,25,0.00602990834539315
接觸者,26,0.006271104679208876
街市,26,0.006271104679208876
衛生,27,0.006512301013024602
西班牙,27,0.006512301013024602
日開,27,0.006512301013024602
出席,27,0.006512301013024602
前往,27,0.006512301013024602
外遊紀錄,27,0.006512301013024602
2020,28,0.006753497346840328
早前,28,0.006753497346840328
防護,28,0.006753497346840328
二人,29,0.006994693680656054
慈雲山,29,0.006994693680656054
無病,29,0.006994693680656054
同一,30,0.00723589001447178
進行,31,0.0074770863482875064
大廈,31,0.0074770863482875064
情況,31,0.0074770863482875064
病房,31,0.0074770863482875064
航班,31,0.0074770863482875064
出院,32,0.007718282682103232
東區,32,0.007718282682103232
加拿大,32,0.007718282682103232
味覺,32,0.007718282682103232
潛伏期,33,0.007959479015918957
聚會,33,0.007959479015918957
菲律賓,33,0.007959479015918957
密切,34,0.008200675349734683
沒出,35,0.00844187168355041
陰性,35,0.00844187168355041
急症室,35,0.00844187168355041
父親,35,0.00844187168355041
家庭,35,0.00844187168355041
居住,36,0.008683068017366137
日到過,36,0.008683068017366137
同住,36,0.008683068017366137
由菲律賓,36,0.008683068017366137
現喉嚨,37,0.008924264351181863
居家,37,0.008924264351181863
院友,38,0.009165460684997588
餐廳,38,0.009165460684997588
聯合,38,0.009165460684997588
2019,38,0.009165460684997588
日起,39,0.009406657018813314
司機,39,0.009406657018813314
深喉,39,0.009406657018813314
過英國,39,0.009406657018813314
為港,39,0.009406657018813314
泰護,39,0.009406657018813314
瑞士,40,0.00964785335262904
日期,40,0.00964785335262904
到過,40,0.00964785335262904
結果,40,0.00964785335262904
接觸,40,0.00964785335262904
人士,41,0.009889049686444766
資料,42,0.010130246020260492
沙伯醫院,43,0.010371442354076218
的士,43,0.010371442354076218
同事,43,0.010371442354076218
住院,44,0.010612638687891944
個案,44,0.010612638687891944
困難,44,0.010612638687891944
瑪麗,44,0.010612638687891944
腹瀉,45,0.01085383502170767
唾液,45,0.01085383502170767
並沒有,46,0.011095031355523395
期間,47,0.011336227689339121
求醫,48,0.011577424023154847
伊利,48,0.011577424023154847
兒子,48,0.011577424023154847
燒及,49,0.011818620356970575
徵狀,49,0.011818620356970575
國際,49,0.011818620356970575
屯門,50,0.0120598166907863
外遊,51,0.012301013024602027
肌肉,52,0.012542209358417752
醫生,52,0.012542209358417752
呼吸,53,0.012783405692233478
一同,53,0.012783405692233478
現發,53,0.012783405692233478
上班,54,0.013024602026049204
求診,56,0.013506994693680656
回港,56,0.013506994693680656
及流,56,0.013506994693680656
朋友,56,0.013506994693680656
更新,56,0.013506994693680656
及樂隊,57,0.013748191027496382
任職,57,0.013748191027496382
發病,57,0.013748191027496382
檢測,60,0.01447178002894356
母親,61,0.014712976362759285
同日,62,0.014954172696575013
學關連,62,0.014954172696575013
反應,63,0.015195369030390739
酒店,63,0.015195369030390739
現病,63,0.015195369030390739
航空,64,0.015436565364206465
乘坐,64,0.015436565364206465
私家,65,0.01567776169802219
流行病,65,0.01567776169802219
女兒,65,0.01567776169802219
樣本,67,0.016160154365653642
原本,67,0.016160154365653642
美國,68,0.016401350699469366
呈陽性,69,0.016642547033285094
病毒,69,0.016642547033285094
一名,72,0.017366136034732273
31,73,0.017607332368547998
由亞洲,73,0.017607332368547998
頭痛,75,0.01808972503617945
安排,76,0.018330921369995177
群組,77,0.0185721177038109
送往,77,0.0185721177038109
家人,78,0.01881331403762663
痛症,79,0.019054510371442353
嗅覺,79,0.019054510371442353
香港,81,0.019536903039073805
留學,81,0.019536903039073805
留醫,85,0.02050168837433671
妻子,86,0.020742884708152436
入院,92,0.02219006271104679
目前,93,0.02243125904486252
失去,94,0.022672455378678243
曾到,94,0.022672455378678243
29,94,0.022672455378678243
痛及,95,0.02291365171249397
酒吧,99,0.023878437047756874
丈夫,100,0.0241196333815726
一直,101,0.024360829715388325
印度,103,0.024843222383019777
隔離,106,0.025566811384466957
入住,107,0.02580800771828268
博覽館,112,0.027013989387361312
26,116,0.027978774722624215
22,120,0.02894356005788712
23,123,0.029667149059334298
24,124,0.029908345393150026
現發燒,124,0.029908345393150026
28,125,0.03014954172696575
11,126,0.030390738060781478
27,128,0.03087313072841293
21,139,0.03352629040038591
治療,143,0.034491075735648816
確診,144,0.03473227206946455
10,146,0.035214664737095995
30,146,0.035214664737095995
工作,146,0.035214664737095995
巴基斯坦,149,0.035938253738543174
25,149,0.035938253738543174
19,150,0.0361794500723589
鼻水,154,0.0371442354076218
18,159,0.03835021707670044
14,166,0.04003859141341052
13,166,0.04003859141341052
15,170,0.04100337674867342
12,176,0.042450554751567775
留學生,176,0.042450554751567775
20,177,0.0426917510853835
17,187,0.04510371442354076
由檢疫,188,0.045344910757356485
16,208,0.05016883743367101
有長,231,0.055716353111432707
日到,239,0.057645923781958514
病患,239,0.057645923781958514
出現,250,0.0602990834539315
喉嚨,256,0.06174626145682586
抵港,263,0.06343463579353593
強制,267,0.06439942112879884
醫院,291,0.07018813314037627
家居,301,0.07260009647853352
症狀,307,0.07404727448142788
關連,323,0.0779064158224795
英國,358,0.08634828750602991
日至,380,0.09165460684997588
無外,425,0.10250844187168355
遊紀錄,428,0.10323203087313072
發燒,433,0.10443801254220936
現症,450,0.1085383502170767
送院,470,0.11336227689339122
沒有,484,0.11673902556681139
接受,502,0.12108055957549445
病徵,527,0.1271104679208876
無外遊,539,0.1300048239266763
返港,546,0.1316931982633864
記錄,548,0.13217559093101786
檢疫,553,0.13338157260009648
開始,583,0.14061746261456826
咳嗽,593,0.14302942595272553
中心,606,0.14616497829232997
日出,870,0.2098408104196816
過往,878,0.21177038109020743
良好,892,0.2151471297636276
健康,893,0.21538832609744332
宗個案,903,0.2178002894356006
患者,3774,0.91027496382055
